time,seconds_elapsed,z,y,x
1772882798119439000,0.073439208984375,-0.04141571397185325,-0.5951107959792018,-0.2562204941689968
1772882798129372200,0.0833720703125,-0.001211129355430603,-0.5401134236395359,-0.33567484689503907
1772882798139304200,0.09330419921875,-0.1147995146125555,-0.49865796217918396,-0.4296472620561719
1772882798149237200,0.1032373046875,-0.1954664579987526,-0.4701169273495674,-0.45631373518556356
1772882798159170000,0.113170166015625,-0.3177110279202461,-0.47325785572379825,-0.38223084636479615
1772882798169102000,0.12310205078125,-0.39414135664999483,-0.5053618437319993,-0.27124855195283887
1772882798179035100,0.13303515625,-0.4648082995474338,-0.4777975449800491,-0.14024433699250222
1772882798188968200,0.14296826171875,-0.5505132371008395,-0.4241448652476072,-0.09601619594842195
1772882798198901200,0.1529013671875,-0.5693325038611888,-0.38613954424113034,-0.052419630806148046
1772882798208833000,0.1628330078125,-0.5454354954451323,-0.3875158010303974,-0.00682224723547697
1772882798218766000,0.17276611328125,-0.45107145061790943,-0.40181875941008327,0.0525698529317975
1772882798228699100,0.18269921875,-0.39781799933612344,-0.4234662353336811,0.047692894545197484
1772882798238631000,0.192630859375,-0.4081891712248325,-0.44564621069878335,-0.031122575755417346
1772882798248564000,0.20256396484375,-0.37523148899674413,-0.461566541147232,-0.0653621144875884
1772882798258497000,0.2124970703125,-0.26045301717221736,-0.5375266220167279,0.023787995083630085
1772882798268429000,0.222428955078125,-0.0819254190146923,-0.6122416712611913,0.1871723846450448
1772882798278362000,0.232362060546875,0.006757073044776916,-0.6704194272026419,0.4126397208929062
1772882798288295000,0.242294921875,-0.0029810616374015804,-0.7113020572111011,0.5914969893962144
1772882798298227000,0.25222705078125,0.06377309173047542,-0.7036959661215544,0.6575000321358442
1772882798308160000,0.262159912109375,0.11799626482725142,-0.6658040423616767,0.672010203525424
1772882798318093000,0.272093017578125,0.1458691911369562,-0.7026303827166557,0.6425023694902658
1772882798328025000,0.282025146484375,0.21695406718552113,-0.7567863357961178,0.6492834079325199
1772882798337958100,0.291958251953125,0.2827589570045471,-0.7744336361676454,0.5738450128495692
1772882798347891200,0.30189111328125,0.3090712098687887,-0.7494710443466901,0.43287148479968307
1772882798357823200,0.3118232421875,0.2935217585593462,-0.6897907748878002,0.20646774448454377
1772882798367756000,0.321756103515625,0.30125264507234095,-0.5891729303628206,0.054631461636722084
1772882798377689000,0.331689208984375,0.3821399532109499,-0.5202835185319185,0.0029509587600827216
1772882798387621000,0.34162109375,0.36949265308380125,-0.49312838510274887,0.01092617542296648
1772882798397554200,0.35155419921875,0.40365211231708525,-0.4669534948825836,0.000009644611179828643
1772882798407487200,0.3614873046875,0.4604910208702087,-0.5002221427559852,-0.0017868834167718887
1772882798417419300,0.371419189453125,0.4754296468049288,-0.5994195990890264,0.014346505260467528
1772882798427352000,0.38135205078125,0.5113397490978241,-0.7000339364826679,-0.0111126379057765
1772882798437285000,0.39128515625,0.5510334615826606,-0.8142612041652202,-0.03747106799930334
1772882798447217000,0.401216796875,0.508430583652854,-0.9917553676217794,0.038647126041352745
1772882798457150000,0.41114990234375,0.520407437172532,-1.1250830570936203,0.07883329821825028
1772882798467083000,0.4210830078125,0.5626157628268003,-1.2412456767529247,0.04107084605693817
1772882798477015000,0.43101513671875,0.6690005003154278,-1.3340151458650826,-0.06892477540522814
1772882798486948000,0.440947998046875,0.854756296160817,-1.4454741178780792,-0.14574848736673593
1772882798496881000,0.450880859375,1.1286346120953559,-1.5286217721641062,-0.27305706267952917
1772882798506814000,0.46081396484375,1.7058324425041675,-1.6854250297695397,-0.47056642468273635
1772882798516746000,0.47074609375,2.3496938253879547,-1.9646336008161305,-0.575872719284892
1772882798526679000,0.480678955078125,2.872528781968355,-2.1700971366941926,-0.7518421573922037
1772882798536612000,0.490612060546875,3.33287776401937,-2.4170932909220455,-0.9267135711297392
1772882798546544000,0.500544189453125,3.7322453308850525,-2.4878999345511197,-0.9923071562856435
1772882798556477200,0.510477294921875,3.7389761004447934,-2.1703011348336934,-1.0110676785960793
1772882798566410000,0.520409912109375,3.2108798623353243,-1.5986586004644632,-0.9780176419094204
1772882798576342000,0.530342041015625,2.5156278994321823,-0.96325700289011,-1.0047016506955027
1772882798586275000,0.540275146484375,1.996705147859454,-0.4197761486440897,-0.9128186090290545
1772882798596208000,0.5502080078125,1.9343775787621735,0.23461598060429095,-0.9260001621633768
