time,seconds_elapsed,z,y,x
1772806432298981000,0.057981201171875,0.042888343334198,0.243315190076828,0.01341567374765873
1772806432308913200,0.0679130859375,0.009498164057731628,0.08977995067834854,-0.08936556428670883
1772806432318844200,0.07784423828125,-0.03834312781691551,-0.08041255176067352,-0.17086441814899445
1772806432328776200,0.087776123046875,-0.08208475261926651,-0.1926911622285843,-0.2217201441526413
1772806432338707200,0.097707275390625,-0.11974078416824341,-0.2437940239906311,-0.23492330312728882
1772806432348639200,0.10763916015625,-0.15170137584209442,-0.23114560544490814,-0.22438623011112213
1772806432358570000,0.117570068359375,-0.16651786863803864,-0.17139758169651031,-0.19643795490264893
1772806432368502000,0.127501953125,-0.16884520649909973,-0.10440923273563385,-0.14374731481075287
1772806432378433300,0.137433349609375,-0.1543552130460739,-0.03809545561671257,-0.07928816229104996
1772806432388364000,0.147364013671875,-0.11570023000240326,0.021101290360093117,-0.0335632860660553
1772806432398296000,0.157296142578125,-0.0773477852344513,0.05253351479768753,-0.021220333874225616
1772806432408227300,0.167227294921875,-0.05100778862833977,0.06950584053993225,-0.05864600092172623
1772806432418159400,0.177159423828125,-0.03849972039461136,0.0728214755654335,-0.12788526713848114
1772806432428090000,0.187090087890625,-0.04873398318886757,0.031497206538915634,-0.2068661004304886
1772806432438022100,0.197022216796875,-0.0658719539642334,-0.037513818591833115,-0.27158623933792114
1772806432447953200,0.206953125,-0.10318151116371155,-0.10382333397865295,-0.2943538725376129
1772806432457885200,0.21688525390625,-0.1401757448911667,-0.1707749366760254,-0.284486323595047
1772806432467816200,0.226816162109375,-0.1729360967874527,-0.22201788425445557,-0.24949078261852264
1772806432477748200,0.236748291015625,-0.20743601024150848,-0.2330862432718277,-0.19179393351078033
1772806432487679200,0.24667919921875,-0.23362553119659424,-0.22719267010688782,-0.1199708804488182
1772806432497611300,0.256611328125,-0.2324143350124359,-0.19975891709327698,-0.0572209432721138
1772806432507542000,0.2665419921875,-0.20007716119289398,-0.1431635469198227,0.007111705373972654
1772806432517473300,0.276473388671875,-0.1687687784433365,-0.05493781715631485,0.044260405004024506
1772806432527405300,0.2864052734375,-0.13661350309848785,0.05710882693529129,0.04950843006372452
1772806432537336000,0.296336181640625,-0.13305924832820892,0.14342454075813293,0.024462198838591576
1772806432547268000,0.30626806640625,-0.1452013999223709,0.1969873607158661,-0.010759171098470688
1772806432557199400,0.316199462890625,-0.17456834018230438,0.1895933598279953,-0.012206865474581718
1772806432567131400,0.32613134765625,-0.21566304564476013,0.13636796176433563,0.04561275988817215
